image_id,PredictionString
016bc723c3ceedb78e27ebfe7032498e,14 0.6499999761581421 0 0 1 1 3 0.05637617036700249 558 1129 1385 1475 0 0.0525919608771801 792 462 1015 728 4 0.02958170833333333 368 935 604 1236 7 0.025987962260842323 1157 903 1529 1490 4 0.017445875 1129 885 1523 1464 7 0.013502742163836956 394 934 606 1229 7 0.009652462787926197 78 858 604 1258 14 0.6499999761581421 0 0 1 1 3 0.05637617036700249 558 1129 1385 1475 0 0.0525919608771801 792 462 1015 728 4 0.02958170833333333 368 935 604 1236 7 0.025987962260842323 1157 903 1529 1490 4 0.017445875 1129 885 1523 1464 7 0.013502742163836956 394 934 606 1229 7 0.009652462787926197 78 858 604 1258
0171021638f9272a34a41feb84ed47a0,14 0.8333333134651184 0 0 1 1 14 0.8333333134651184 0 0 1 1
019df578e38053e614d483f7fb347b26,14 0.7416666746139526 0 0 1 1 0 0.036509208381175995 1379 835 1683 1138 9 0.013010666666666665 2537 1964 2749 2234 14 0.7416666746139526 0 0 1 1 0 0.036509208381175995 1379 835 1683 1138 9 0.013010666666666665 2537 1964 2749 2234
01ded16689539deb30d0981fafd18465,2 0.27308389544487 180 396 826 953 2 0.19592887163162231 1697 868 1804 955 13 0.17531436681747437 173 412 795 948 2 0.16874390840530396 1308 373 1831 1003 8 0.1517942249774933 1703 868 1798 952 13 0.13674496114253998 1383 439 1819 987 2 0.1281215399503708 227 1249 336 1353 8 0.06294754147529602 1322 391 1825 1006 2 0.05461321026086807 1492 579 1780 896 13 0.04403657838702202 149 692 417 824 2 0.027318228036165237 451 597 508 646 13 0.021286040544509888 1499 561 1799 887 2 0.020518170669674873 390 588 697 747 13 0.014221209101378918 143 704 284 779 13 0.014149959199130535 220 1257 335 1337 2 0.012432112358510494 1715 879 1783 938 8 0.01228293962776661 1524 580 1614 677 2 0.0101 199 1232 435 1378 11 0.0093 135 337 868 1000 2 0.009089166666666667 335 1504 390 1558 2 0.008973710238933563 1526 578 1617 678 8 0.00875 172 284 849 963 2 0.00855 292 1688 335 1729 2 0.008317585103213787 522 454 613 539 8 0.007967499999999999 223 1242 343 1353 8 0.007775 1200 418 1913 1826 2 0.27308389544487 180 396 826 953 2 0.20836098492145538 1698 869 1803 954 13 0.17531436681747437 173 412 795 948 2 0.16874390840530396 1308 373 1831 1003 13 0.15803100168704987 1398 455 1817 973 8 0.1517942249774933 1703 868 1798 952 2 0.1281215399503708 227 1249 336 1353 8 0.06294754147529602 1322 391 1825 1006 2 0.05461321026086807 1492 579 1780 896 13 0.04403657838702202 149 692 417 824 2 0.027318228036165237 451 597 508 646 2 0.020518170669674873 390 588 697 747 13 0.014221209101378918 143 704 284 779 13 0.014149959199130535 220 1257 335 1337 8 0.01228293962776661 1524 580 1614 677 2 0.0101 199 1232 435 1378 11 0.0093 135 337 868 1000 2 0.009089166666666667 335 1504 390 1558 2 0.008973710238933563 1526 578 1617 678 8 0.00875 172 284 849 963 2 0.00855 292 1688 335 1729 2 0.008317585103213787 522 454 613 539 8 0.007967499999999999 223 1242 343 1353 8 0.007775 1200 418 1913 1826
01eb30a37b6f5fed8a8d3ab2d1c0a7d6,3 0.5658214092254639 688 1114 1867 1685 2 0.40149497985839844 360 430 664 693 2 0.3547764718532562 1077 492 1395 825 2 0.3229406177997589 1280 712 1381 808 0 0.3031328320503235 901 469 1407 865 5 0.17778189480304718 149 399 838 1517 5 0.14296647906303406 1246 271 1990 1603 13 0.08986850827932358 189 873 389 991 7 0.07297565788030624 752 203 942 565 13 0.06458649039268494 358 434 662 695 10 0.040263183414936066 1834 1465 2032 1688 2 0.03351081535220146 1191 597 1354 784 5 0.03290105238556862 1665 1193 1983 1603 5 0.029091861099004745 246 995 747 1438 9 0.02555980160832405 357 417 665 705 2 0.024495458333333334 1212 185 1510 348 8 0.02132253535091877 1353 233 1401 273 2 0.021016521379351616 406 841 517 915 8 0.017365500330924988 350 433 666 700 9 0.014556874999999999 1291 722 1371 807 2 0.014294415712356567 759 871 857 1001 13 0.012577063404023647 224 362 770 885 11 0.012222275137901306 1840 1451 2022 1712 13 0.007910185493528843 1730 1264 1964 1557 9 0.0076 680 321 1616 1784 3 0.5658214092254639 688 1114 1867 1685 2 0.40149497985839844 360 430 664 693 2 0.3547764718532562 1077 492 1395 825 2 0.3229406177997589 1280 712 1381 808 0 0.3031328320503235 901 469 1407 865 5 0.17778189480304718 149 399 838 1517 5 0.14296647906303406 1246 271 1990 1603 13 0.08986850827932358 189 873 389 991 7 0.07297565788030624 752 203 942 565 13 0.06458649039268494 358 434 662 695 10 0.040263183414936066 1834 1465 2032 1688 2 0.03351081535220146 1191 597 1354 784 5 0.03290105238556862 1665 1193 1983 1603 5 0.029091861099004745 246 995 747 1438 9 0.02555980160832405 357 417 665 705 2 0.024495458333333334 1212 185 1510 348 8 0.02132253535091877 1353 233 1401 273 2 0.021016521379351616 406 841 517 915 8 0.017365500330924988 350 433 666 700 9 0.014556874999999999 1291 722 1371 807 2 0.014294415712356567 759 871 857 1001 13 0.012577063404023647 224 362 770 885 11 0.012222275137901306 1840 1451 2022 1712 13 0.007910185493528843 1730 1264 1964 1557 9 0.0076 680 321 1616 1784
01f8f17dba6c5e67ba5bcf30ce70ea3f,14 0.14166666567325592 0 0 1 1 3 0.10526075214147568 1211 1330 2242 1798 0 0.0502115823328495 1546 727 1807 993 5 0.016371408477425575 722 635 1301 1724 14 0.14166666567325592 0 0 1 1 3 0.10526075214147568 1211 1330 2242 1798 0 0.0502115823328495 1546 727 1807 993 5 0.016371408477425575 722 635 1301 1724
02199417ff2a400cff64249f0399f0d7,3 0.15453343093395233 957 1253 2185 1677 0 0.11540377885103226 1466 572 1770 894 14 0.10000000149011612 0 0 1 1 11 0.009348546154797077 632 270 929 458 11 0.009041214361786842 1793 280 2170 514 5 0.007544504012912512 1701 447 2438 1790 3 0.15453343093395233 957 1253 2185 1677 0 0.11540377885103226 1466 572 1770 894 14 0.10000000149011612 0 0 1 1 11 0.009348546154797077 632 270 929 458 11 0.009041214361786842 1793 280 2170 514 5 0.007544504012912512 1701 447 2438 1790
022a62478444fedf2dea1ba91aafdc48,14 0.38333335518836975 0 0 1 1 3 0.03361000120639801 1212 1420 2222 1836 0 0.015113833360373974 1640 714 1877 942 14 0.38333335518836975 0 0 1 1 3 0.03361000120639801 1212 1420 2222 1836 0 0.015113833360373974 1640 714 1877 942
02425334e92510da663eb913ad0632ea,0 0.21566864848136902 1689 676 1979 1031 14 0.041666666666666664 0 0 1 1 9 0.010466250590980053 1794 1663 2618 2001 0 0.21566864848136902 1689 676 1979 1031 14 0.041666666666666664 0 0 1 1 9 0.010466250590980053 1794 1663 2618 2001
024e693014e70d448f650267bed661ae,14 0.8333333134651184 0 0 1 1 3 0.0642496645450592 983 1523 2051 1930 0 0.054199207574129105 1359 712 1592 953 11 0.009997041895985603 783 231 1090 327 11 0.008099870756268501 2164 1935 2270 2100 10 0.007746375 2163 1934 2266 2094 14 0.8333333134651184 0 0 1 1 3 0.0642496645450592 983 1523 2051 1930 0 0.054199207574129105 1359 712 1592 953 11 0.009997041895985603 783 231 1090 327 11 0.008099870756268501 2164 1935 2270 2100 10 0.007746375 2163 1934 2266 2094
0271d381c3e88527721efcfaf518be71,0 0.0814206451177597 1209 788 1596 1255 3 0.061441000550985336 814 1684 1960 2246 14 0.05 0 0 1 1 13 0.03701111674308777 1872 1708 2137 1826 8 0.03049725 708 642 858 829 0 0.016375 932 756 1621 1670 5 0.011797579005360603 1553 811 2192 2413 5 0.010341629385948181 267 645 1020 2218 0 0.0814206451177597 1209 788 1596 1255 3 0.061441000550985336 814 1684 1960 2246 14 0.05 0 0 1 1 13 0.03701111674308777 1872 1708 2137 1826 8 0.03049725 708 642 858 829 0 0.016375 932 756 1621 1670 5 0.011797579005360603 1553 811 2192 2413 5 0.010341629385948181 267 645 1020 2218
0291515f5d14c34180a15712a55bf7bd,0 0.5696824193000793 1339 753 1675 1120 3 0.47570598125457764 1028 1498 2002 1811 5 0.009162254631519318 521 620 1122 1806 0 0.5696824193000793 1339 753 1675 1120 3 0.47570598125457764 1028 1498 2002 1811 5 0.009162254631519318 521 620 1122 1806
02b0ad6e22487b7e3f08093c42444b0f,8 0.6175352334976196 1335 1137 1456 1255 8 0.5448733568191528 465 864 576 1014 8 0.5143356323242188 337 1048 442 1154 8 0.39666253328323364 1412 1021 1474 1079 8 0.3818550109863281 276 1570 355 1659 8 0.3718041181564331 1466 858 1529 922 8 0.3320242166519165 528 1201 629 1301 8 0.31980329751968384 558 711 608 765 8 0.29653018712997437 358 912 445 970 8 0.29237544536590576 1267 1033 1336 1108 8 0.2739642262458801 1530 1241 1591 1303 8 0.24373851716518402 503 619 576 689 8 0.21842308342456818 407 778 472 832 8 0.20792846381664276 1384 837 1458 914 8 0.1501862108707428 291 1415 341 1474 8 0.12225034087896347 1356 899 1412 955 8 0.11380115151405334 551 1036 612 1103 8 0.11004123836755753 1490 1639 1575 1720 8 0.09137994050979614 636 1118 753 1252 7 0.07950937747955322 1407 1233 1636 1676 8 0.06721840798854828 1278 800 1563 1255 8 0.06521068513393402 1413 1233 1637 1677 0 0.05946910008788109 962 616 1173 842 8 0.0558043047785759 484 1228 527 1273 8 0.055277977138757706 372 669 613 1075 8 0.0490616112947464 636 1337 723 1441 8 0.031140804290771484 1148 825 1247 936 7 0.0237379502505064 1347 826 1522 950 13 0.021909065544605255 331 878 583 1036 4 0.021504708333333334 440 866 606 1003 6 0.019042958333333335 1359 809 1484 956 13 0.018707292154431343 335 919 456 976 8 0.017993150278925896 1344 840 1508 1001 13 0.01710004173219204 345 1030 444 1140 8 0.0157593 1174 694 1229 766 11 0.01531132496893406 635 322 805 377 8 0.012365859933197498 1363 950 1492 1133 8 0.0118 1163 707 1637 1458 13 0.011713665910065174 1399 842 1539 923 8 0.010713214986026287 1419 521 1485 637 4 0.010386166666666667 516 1141 697 1338 8 0.009296434931457043 1437 1520 1470 1553 2 0.00871275 343 1058 438 1144 8 0.00814819522202015 665 688 707 734 8 0.007947544567286968 671 746 707 777 9 0.0079295 356 913 448 968 8 0.007531749999999999 1503 698 1531 731 8 0.6175352334976196 1335 1137 1456 1255 8 0.5448733568191528 465 864 576 1014 8 0.5143356323242188 337 1048 442 1154 8 0.39666253328323364 1412 1021 1474 1079 8 0.3818550109863281 276 1570 355 1659 8 0.3718041181564331 1466 858 1529 922 8 0.3320242166519165 528 1201 629 1301 8 0.31980329751968384 558 711 608 765 8 0.29653018712997437 358 912 445 970 8 0.29237544536590576 1267 1033 1336 1108 8 0.2739642262458801 1530 1241 1591 1303 8 0.24373851716518402 503 619 576 689 8 0.21842308342456818 407 778 472 832 8 0.20792846381664276 1384 837 1458 914 8 0.1501862108707428 291 1415 341 1474 8 0.12225034087896347 1356 899 1412 955 8 0.11380115151405334 551 1036 612 1103 8 0.11004123836755753 1490 1639 1575 1720 8 0.09137994050979614 636 1118 753 1252 7 0.07950937747955322 1407 1233 1636 1676 8 0.06721840798854828 1278 800 1563 1255 8 0.06521068513393402 1413 1233 1637 1677 0 0.05946910008788109 962 616 1173 842 8 0.0558043047785759 484 1228 527 1273 8 0.055277977138757706 372 669 613 1075 8 0.0490616112947464 636 1337 723 1441 8 0.031140804290771484 1148 825 1247 936 7 0.0237379502505064 1347 826 1522 950 13 0.021909065544605255 331 878 583 1036 4 0.021504708333333334 440 866 606 1003 6 0.019042958333333335 1359 809 1484 956 13 0.018707292154431343 335 919 456 976 8 0.017993150278925896 1344 840 1508 1001 13 0.01710004173219204 345 1030 444 1140 8 0.0157593 1174 694 1229 766 11 0.01531132496893406 635 322 805 377 8 0.012365859933197498 1363 950 1492 1133 8 0.0118 1163 707 1637 1458 13 0.011713665910065174 1399 842 1539 923 8 0.010713214986026287 1419 521 1485 637 4 0.010386166666666667 516 1141 697 1338 8 0.009296434931457043 1437 1520 1470 1553 2 0.00871275 343 1058 438 1144 8 0.00814819522202015 665 688 707 734 8 0.007947544567286968 671 746 707 777 9 0.0079295 356 913 448 968 8 0.007531749999999999 1503 698 1531 731
02d04b6b6883fd92c12a3dde5d2ff6c0,0 0.5681176781654358 1402 761 1771 1173 3 0.5585204362869263 1033 1754 2314 2190 5 0.10086024552583694 304 611 1129 2182 2 0.054044459015131 1410 771 1776 1160 2 0.052786685526371 1584 912 1696 1037 10 0.02331112138926983 2472 2861 2672 3056 5 0.01462047453969717 1818 675 2540 2214 9 0.012497278861701488 2618 1003 2813 1642 11 0.008048559539020061 2492 2866 2677 3056 11 0.007710935082286596 829 422 1005 530 0 0.5681176781654358 1402 761 1771 1173 3 0.5585204362869263 1033 1754 2314 2190 5 0.10086024552583694 304 611 1129 2182 2 0.054044459015131 1410 771 1776 1160 2 0.052786685526371 1584 912 1696 1037 10 0.02331112138926983 2472 2861 2672 3056 5 0.01462047453969717 1818 675 2540 2214 9 0.012497278861701488 2618 1003 2813 1642 11 0.008048559539020061 2492 2866 2677 3056 11 0.007710935082286596 829 422 1005 530
034814210bf2105ecb3e7ed6876f43e9,14 0.8333333134651184 0 0 1 1 10 0.008595791666666667 302 1918 384 2031 14 0.8333333134651184 0 0 1 1 10 0.008595791666666667 302 1918 384 2031
034b98d64dc012298afb3d33fe880193,14 0.3499999940395355 0 0 1 1 3 0.04647825285792351 959 1112 1875 1428 0 0.013528195209801197 1261 497 1481 779 10 0.008021046407520771 296 1354 378 1505 14 0.3499999940395355 0 0 1 1 3 0.04647825285792351 959 1112 1875 1428 0 0.013528195209801197 1261 497 1481 779 10 0.008021046407520771 296 1354 378 1505
037503b94eb68a16587a78bce365e681,3 0.3798421621322632 833 1178 2024 1771 0 0.2705908715724945 1158 557 1606 1001 4 0.02327475 683 1105 887 1360 9 0.019771583378314972 104 1293 713 1734 5 0.015836091712117195 225 367 970 1506 2 0.01353518757969141 1197 550 1618 987 5 0.009699833579361439 1447 359 2163 1890 3 0.3798421621322632 833 1178 2024 1771 0 0.2705908715724945 1158 557 1606 1001 4 0.02327475 683 1105 887 1360 9 0.019771583378314972 104 1293 713 1734 5 0.015836091712117195 225 367 970 1506 2 0.01353518757969141 1197 550 1618 987 5 0.009699833579361439 1447 359 2163 1890
037dc0be7504c7d1c5ff967f4a0a491a,14 0.7916666865348816 0 0 1 1 8 0.007873541666666666 2016 2724 2439 3069 14 0.7916666865348816 0 0 1 1 8 0.007873541666666666 2016 2724 2439 3069
0386d9b8234215dc50eb1f66eb206d85,14 0.8333333134651184 0 0 1 1 6 0.014648416666666665 360 539 652 1063 14 0.8333333134651184 0 0 1 1 6 0.014648416666666665 360 539 652 1063
038f69f3cf0aaa00c9d7337be434f316,14 0.875 0 0 1 1 14 0.875 0 0 1 1
03a2e400656f58841beb7f62584ee3e9,14 0.5416666865348816 0 0 1 1 14 0.5416666865348816 0 0 1 1
03a395d9fc03a6f8c5a50e693c20ab15,14 0.7916666865348816 0 0 1 1 4 0.012349458333333334 4 596 128 922 3 0.011179584078490734 783 1219 1578 1577 14 0.7916666865348816 0 0 1 1 4 0.012349458333333334 4 596 128 922 3 0.011179584078490734 783 1219 1578 1577
03aca410943c7f131b16572f03ee2cf6,3 0.06747537851333618 743 1342 2000 1750 0 0.0524495393037796 1132 654 1526 1093 0 0.027186214923858643 832 614 1567 1211 11 0.015410107560455799 443 405 670 581 11 0.012069708667695522 1620 383 1880 563 10 0.009436279535293579 118 1613 246 1817 3 0.06747537851333618 743 1342 2000 1750 0 0.0524495393037796 1132 654 1526 1093 0 0.027186214923858643 832 614 1567 1211 11 0.015410107560455799 443 405 670 581 11 0.012069708667695522 1620 383 1880 563 10 0.009436279535293579 118 1613 246 1817
03b796fd180662c4e579a4b8894486a9,14 0.20000000298023224 0 0 1 1 0 0.03840292617678642 1034 612 1490 1049 3 0.011995959095656872 782 1517 1814 1920 14 0.20000000298023224 0 0 1 1 0 0.03840292617678642 1034 612 1490 1049 3 0.011995959095656872 782 1517 1814 1920
03caacd475acb947a2f11d1a0d76a971,0 0.5322168469429016 1068 577 1326 870 10 0.27568864822387695 109 1618 251 1817 11 0.20276574790477753 110 1619 242 1811 11 0.13819453120231628 1235 210 1548 339 3 0.11567819118499756 772 1485 1714 1843 10 0.09028346091508865 98 1624 661 1886 11 0.05744580179452896 443 273 713 459 11 0.021006468683481216 567 274 812 342 11 0.012903217226266861 503 263 838 387 0 0.5322168469429016 1068 577 1326 870 10 0.27568864822387695 109 1618 251 1817 11 0.20276574790477753 110 1619 242 1811 11 0.13819453120231628 1235 210 1548 339 3 0.11567819118499756 772 1485 1714 1843 10 0.09028346091508865 98 1624 661 1886 11 0.05744580179452896 443 273 713 459 11 0.021006468683481216 567 274 812 342 11 0.012903217226266861 503 263 838 387
03da4593b25a2e0095170197050cb551,14 0.7916666865348816 0 0 1 1 1 0.008936583333333333 423 246 1491 1995 14 0.7916666865348816 0 0 1 1 1 0.008936583333333333 423 246 1491 1995
03ea976a276b66285825246525357949,14 0.30000001192092896 0 0 1 1 0 0.0641682893037796 1413 853 1729 1179 3 0.04461262375116348 1022 1585 2048 2056 1 0.0167745 732 397 1148 633 11 0.015350333414971828 827 522 1047 653 11 0.009089133702218533 1805 557 1983 694 14 0.30000001192092896 0 0 1 1 0 0.0641682893037796 1413 853 1729 1179 3 0.04461262375116348 1022 1585 2048 2056 1 0.0167745 732 397 1148 633 11 0.015350333414971828 827 522 1047 653 11 0.009089133702218533 1805 557 1983 694
03f00327702f48c4b6726a0e1649a157,14 0.75 0 0 1 1 3 0.06884762644767761 684 1567 1502 1857 0 0.06587729603052139 974 936 1179 1169 7 0.0594482496380806 351 1317 727 1773 4 0.03033445833333333 389 1343 719 1804 6 0.02602133333333333 347 1308 752 1794 6 0.014078791666666667 1301 1388 1632 1877 8 0.00817936658859253 357 1389 546 1611 14 0.75 0 0 1 1 3 0.06884762644767761 684 1567 1502 1857 0 0.06587729603052139 974 936 1179 1169 7 0.0594482496380806 351 1317 727 1773 4 0.03033445833333333 389 1343 719 1804 6 0.02602133333333333 347 1308 752 1794 6 0.014078791666666667 1301 1388 1632 1877 8 0.00817936658859253 357 1389 546 1611
03f4ef7ff19190f220b13c0059ac506b,14 0.7916666865348816 0 0 1 1 14 0.7916666865348816 0 0 1 1
03f9ce3f34a38cf5c6411acd8fd4c5ff,14 0.8333333134651184 0 0 1 1 3 0.03052775003015995 683 1244 1480 1615 14 0.8333333134651184 0 0 1 1 3 0.03052775003015995 683 1244 1480 1615
0403dda5a9bf46457517b604869d530d,14 0.875 0 0 1 1 14 0.875 0 0 1 1
041c40e3f03d9af32b594c5186575a61,2 0.10819210112094879 1504 801 1651 966 2 0.04775407165288925 1446 689 1664 973 13 0.03629695624113083 1980 1514 2265 1763 3 0.03192155435681343 912 1355 2088 1844 5 0.03127267211675644 213 413 1165 1776 0 0.023111959919333458 1315 669 1654 990 5 0.0198 1309 266 2320 1922 11 0.015874238684773445 1518 213 1945 331 11 0.015752175822854042 731 261 1156 377 5 0.01106515433639288 1783 1387 2288 1844 5 0.010701479390263557 1569 815 2323 1886 2 0.10819210112094879 1504 801 1651 966 2 0.04775407165288925 1446 689 1664 973 13 0.03629695624113083 1980 1514 2265 1763 3 0.03192155435681343 912 1355 2088 1844 5 0.03127267211675644 213 413 1165 1776 5 0.030501479282975197 1400 458 2321 1910 0 0.023111959919333458 1315 669 1654 990 11 0.015874238684773445 1518 213 1945 331 11 0.015752175822854042 731 261 1156 377 5 0.01106515433639288 1783 1387 2288 1844
043111cdad4d26204503d3396876046f,14 0.875 0 0 1 1 14 0.875 0 0 1 1
045a16fa7dd72c16b7b7d44ff10be428,14 0.15000000596046448 0 0 1 1 3 0.07306162267923355 817 1373 1872 1853 0 0.06360675394535065 1096 737 1513 1179 2 0.023975 1356 810 1521 1069 9 0.012187962420284748 74 1433 900 1956 4 0.008483875 192 2185 817 2833 14 0.15000000596046448 0 0 1 1 3 0.07306162267923355 817 1373 1872 1853 0 0.06360675394535065 1096 737 1513 1179 2 0.023975 1356 810 1521 1069 9 0.012187962420284748 74 1433 900 1956 4 0.008483875 192 2185 817 2833
0461006c3061e71f2cf28da9565d7288,1 0.1730729192495346 1675 1265 1976 1468 3 0.05709666758775711 651 1021 1705 1423 13 0.0368461012840271 1667 1260 1979 1467 9 0.031178025528788567 1341 1251 2019 1805 7 0.025684300810098648 588 1007 911 1396 0 0.018283242359757423 856 526 1302 982 10 0.01805 1337 1079 2017 1489 5 0.011488612741231918 1261 393 1881 1412 5 0.011118561960756779 148 323 853 1428 4 0.010330208333333334 622 955 962 1409 2 0.0097 1607 1006 1684 1088 13 0.008160891942679882 1610 1234 1962 1685 10 0.007725 1428 1352 2169 2202 1 0.1730729192495346 1675 1265 1976 1468 3 0.05709666758775711 651 1021 1705 1423 13 0.0368461012840271 1667 1260 1979 1467 9 0.031178025528788567 1341 1251 2019 1805 7 0.025684300810098648 588 1007 911 1396 0 0.018283242359757423 856 526 1302 982 10 0.01805 1337 1079 2017 1489 5 0.011488612741231918 1261 393 1881 1412 5 0.011118561960756779 148 323 853 1428 4 0.010330208333333334 622 955 962 1409 2 0.0097 1607 1006 1684 1088 13 0.008160891942679882 1610 1234 1962 1685 10 0.007725 1428 1352 2169 2202
04669ec4821d2dde14eb2f9a3f47eb7e,13 0.09438580274581909 1657 1659 1827 1821 14 0.09166666865348816 0 0 1 1 1 0.07526510953903198 1654 1642 1834 1835 0 0.0675048753619194 1069 767 1317 1067 3 0.0533854179084301 813 1420 1592 1695 13 0.016193408519029617 1660 1682 1810 1771 11 0.012456249445676804 1219 447 1429 505 13 0.11057921499013901 1657 1663 1824 1814 14 0.09166666865348816 0 0 1 1 1 0.07526510953903198 1654 1642 1834 1835 0 0.0675048753619194 1069 767 1317 1067 3 0.0533854179084301 813 1420 1592 1695 11 0.012456249445676804 1219 447 1429 505
