image_id,PredictionString
016bc723c3ceedb78e27ebfe7032498e,14 0.5333333611488342 0 0 1 1 3 0.07516822715600331 558 1129 1385 1475 0 0.0701226145029068 792 462 1015 728 4 0.03944227777777778 368 935 604 1236 7 0.034650616347789764 1157 903 1529 1490 4 0.023261166666666666 1129 885 1523 1464 7 0.018003656218449276 394 934 606 1229 7 0.012869950383901596 78 858 604 1258 9 0.005985296797007322 43 824 588 1272 6 0.004947238888888888 23 784 600 1290 11 0.004862466516594092 299 233 493 356 6 0.0035705555555555555 1153 860 1531 1478 11 0.0035553000246485076 971 223 1234 297 10 0.002810167847201228 2 1341 67 1490 11 0.0025253333151340485 386 228 647 304 7 0.0022243944444444446 1067 396 1355 565 11 0.0014411055555555554 1468 1474 1569 1664 9 0.0012488866666666668 0 240 74 394 9 0.0012154666666666666 1577 1557 1727 1801 11 0.0010635400000000002 0 1341 64 1483 1 0.0009952111111111112 1085 399 1361 555 9 0.000782861111111111 411 930 631 1229 9 0.0007447111111111111 775 142 830 214 13 0.0005671166666666666 158 933 553 1229
0171021638f9272a34a41feb84ed47a0,14 0.7777777910232544 0 0 1 1 11 0.0067884667466084165 1863 417 2187 492 0 0.004176250038047631 1675 766 1900 990 11 0.0026177276546756425 1180 394 1464 460 11 0.0017327222222222223 3 558 132 735 5 0.0016420166666666668 705 603 1458 1986 9 0.0014673888888888887 1719 753 1884 1005 10 0.0009986055555555554 597 1980 699 2112 10 0.0007625166666666666 2961 372 3066 546 1 0.0007133500000000001 666 246 1542 1962 5 0.00060145 1848 519 2619 2043 11 0.0005590666666666666 2043 429 2301 561
019df578e38053e614d483f7fb347b26,14 0.6555555462837219 0 0 1 1 0 0.04867894450823466 1379 835 1683 1138 9 0.018136436119675636 2537 1962 2748 2234 13 0.00993349403142929 498 791 630 890 5 0.009728305662671724 1660 741 2404 2171 4 0.009657111111111111 1767 2285 2254 2762 5 0.008740327631433805 230 641 1118 2197 13 0.008524555555555554 665 557 802 686 11 0.007310666666666666 2521 1975 2760 2257 3 0.005242244650920232 937 1745 2108 2170 2 0.004113088888888889 2540 1981 2744 2222 13 0.0032475776970386505 2163 919 2268 1028 10 0.0030721055555555554 2469 2010 2733 2274 11 0.0028745889042814574 1629 409 1885 486 5 0.002527872255692879 386 1531 985 2070 0 0.0017971444444444444 1080 781 1638 1401 13 0.0016776166666666668 481 712 747 932 10 0.0009613055555555555 2452 2107 2573 2260 11 0.0006908833333333334 2449 2113 2565 2251 13 0.0006896111111111112 1638 422 1847 520 13 0.0006510444444444444 2032 915 2279 1123 13 0.0006056888888888889 550 488 877 867
01ded16689539deb30d0981fafd18465,2 0.24551185965538025 186 426 821 934 13 0.20325247943401337 171 421 795 936 8 0.1836923062801361 1703 868 1798 951 2 0.1813146471977234 1700 869 1802 951 13 0.1779080033302307 1411 472 1815 965 2 0.14413422346115112 1319 393 1825 987 2 0.123472660779953 226 1247 338 1354 13 0.05871543660759926 149 692 417 824 2 0.056611478328704834 1498 584 1764 871 8 0.04371481388807297 1369 447 1804 984 2 0.04133019596338272 403 592 711 748 8 0.02935234270989895 1526 583 1621 680 2 0.02442430704832077 450 596 508 647 2 0.021741390228271484 1526 581 1624 681 13 0.021122071892023087 143 703 281 777 13 0.02073797769844532 219 1256 335 1338 2 0.019211919978260994 525 454 610 536 8 0.015239431522786617 455 599 506 647 13 0.014098777435719967 431 602 756 763 2 0.012982343323528767 637 1219 849 1504 2 0.012118888888888889 335 1504 390 1558 8 0.011545644141733646 223 1241 342 1351 2 0.0114 292 1688 335 1729 8 0.011361826211214066 184 400 811 926 8 0.009523932822048664 1453 530 1675 720 8 0.009001866914331913 1218 335 1916 1815 5 0.008595777675509453 1501 1389 1900 1776 8 0.008527054451406002 1551 918 1613 979 8 0.007058719638735056 533 456 609 540 11 0.005557593423873186 1488 198 1763 341 2 0.004936587065458298 1454 526 1705 739 13 0.004524495452642441 1283 325 1698 701 13 0.004493460059165955 1500 562 1766 733 9 0.004279244380692641 676 876 928 1546 7 0.004108849912881851 1490 1490 1878 1788 8 0.0035374078433960676 635 642 708 696 8 0.0033571335952728987 1484 433 1521 472 2 0.0033404333333333334 1291 335 1661 675 2 0.003228959860280156 630 637 712 696 8 0.0031628066208213568 200 885 838 1755 3 0.002926294444444444 750 1235 1509 1861 13 0.0028745833163460097 1513 587 1658 703 2 0.0028686467558145523 1315 355 1561 506 5 0.0027838777750730515 1326 746 1985 1980 8 0.002639772060016791 1545 782 1592 832 13 0.002432422246783972 611 1235 842 1510 8 0.002240452216938138 1580 1102 1634 1155 13 0.002143580000847578 1605 738 1824 959 13 0.0021235166738430658 1589 1522 1913 1742 8 0.0020361999999999997 458 859 502 907 13 0.001658966609587272 472 375 748 719 6 0.0015903055555555557 309 552 737 902 8 0.0015847945275406043 630 1458 674 1502 9 0.0015462222222222223 163 705 309 759 9 0.00146315 913 1287 1320 2332 13 0.0013163266666666666 1308 362 1543 505 8 0.00126648 1356 394 1479 481 6 0.0012376555555555556 1560 1469 1916 1808 8 0.0012143499528368313 1551 625 1682 789 2 0.0012122277777777777 1310 505 1869 1693 2 0.0011851 494 330 725 567 13 0.0011189777777777777 1710 873 1793 923 2 0.00102674 443 318 754 762 4 0.0009273944444444445 1250 1987 1738 2504 8 0.0008839933333333333 1604 771 1833 1045 2 0.0008739888888888888 301 747 593 912 11 0.0008311777777777777 157 2070 236 2179 2 0.00080312 212 616 572 838 8 0.0007953133333333333 275 678 619 918 8 0.0007926111111111111 1529 715 1627 853 2 0.0007822666666666666 212 1124 831 1642 8 0.000755311111111111 1509 1496 1831 1775 8 0.0007536166666666667 447 611 536 698 8 0.0007375066666666666 600 1200 860 1553 9 0.0007329533333333333 1149 1065 1229 1163 8 0.0007298777777777778 339 577 555 818 11 0.0007222466666666666 1280 296 1854 823 8 0.0006896533333333333 379 1321 412 1353 2 0.0006865533333333334 852 532 939 631 13 0.0006404444444444445 1312 564 1810 1384 8 0.0006400222222222223 764 498 837 572 8 0.0006268833333333333 360 744 398 794 11 0.0006243388888888889 1261 168 1672 264 9 0.0006213722222222223 216 1642 983 2228 8 0.00061035 407 666 473 705 2 0.0006082333333333334 458 854 504 910 2 0.0005912777777777777 290 1425 445 1578 11 0.0005891611111111111 1191 155 1483 219 2 0.0005726277777777778 227 1191 443 1378
01eb30a37b6f5fed8a8d3ab2d1c0a7d6,3 0.5152952075004578 689 1125 1866 1668 2 0.35753530263900757 1074 489 1394 824 2 0.3443266451358795 358 429 665 696 2 0.33872082829475403 1278 710 1382 809 0 0.32921046018600464 885 467 1407 866 5 0.1717425286769867 153 417 834 1511 5 0.1501886397600174 1253 285 1982 1620 7 0.09730087965726852 752 203 942 565 13 0.09525800496339798 187 871 392 993 13 0.09198825806379318 359 434 660 694 10 0.04060386121273041 1846 1463 2021 1680 2 0.03782197833061218 1212 185 1504 351 5 0.03726514056324959 1674 1202 1984 1607 2 0.028944408521056175 1187 589 1338 763 13 0.026385070756077766 208 369 743 927 11 0.026330826804041862 1842 1453 2021 1690 9 0.02611641399562359 359 415 676 698 8 0.025526273995637894 1354 233 1400 271 5 0.02331092767417431 271 1051 748 1421 2 0.02179386280477047 759 871 856 1000 2 0.0206126868724823 409 839 514 912 8 0.020525043830275536 355 438 660 701 9 0.019409166666666665 1291 722 1371 807 9 0.01785392500460148 665 263 1406 1724 2 0.01567094773054123 184 389 784 1268 9 0.013268884271383286 120 1363 862 1919 11 0.010778453201055527 1147 154 1435 317 13 0.01054691399137179 1730 1264 1964 1557 2 0.009932559914886951 205 657 553 1003 2 0.009838673286139965 1340 232 1452 333 7 0.009645956568419933 1805 1433 2013 1665 2 0.009166167117655277 1734 1004 1778 1043 8 0.008522460237145424 1423 732 1548 848 1 0.007683666666666668 172 889 351 991 11 0.007514944300055504 163 1439 266 1594 9 0.006701209116727114 759 202 943 538 5 0.006654443219304085 302 416 706 776 8 0.006622673322757085 760 208 955 589 8 0.0064011868089437485 484 1199 527 1234 5 0.0063067530281841755 170 702 525 1035 5 0.006022500339895487 1555 961 1949 1531 5 0.005765506532043219 1233 219 1794 752 2 0.005731179844588041 231 1382 287 1431 2 0.005369619932025671 349 558 492 693 13 0.005333205685019493 182 736 480 1047 6 0.0048624666666666665 368 450 644 691 8 0.004783139999999999 415 845 510 914 8 0.0044328464816013975 1344 231 1452 329 11 0.0044248066842556 709 191 911 242 2 0.0042860666289925575 946 670 992 710 8 0.003660106798633933 1417 513 1466 553 8 0.0033236334566026926 1734 1004 1778 1040 9 0.003129506716504693 640 973 788 1134 9 0.0030246333333333337 250 302 874 1521 9 0.002978427646060785 2 0 580 441 10 0.0029264334589242935 114 1418 296 1643 9 0.002911038888888889 1027 395 1508 832 13 0.0027364110574126244 213 905 348 965 8 0.002735160058364272 461 868 501 903 10 0.002537026666666667 1495 1365 2045 1725 11 0.0025290600024163723 406 210 680 381 2 0.0024368311278522015 1285 620 1419 865 9 0.0019958734046667814 191 887 416 1018 13 0.0019955111977954707 1758 1362 2012 1683 8 0.0019205000000000001 337 569 487 708 2 0.0018870055555555555 1095 185 1665 843 11 0.0016287466666666667 1460 202 1700 356 8 0.001476711111111111 1103 441 1365 782 1 0.0014750166666666665 339 456 686 687 5 0.0014665410853922367 591 284 1219 1700 11 0.0013821866666666666 1743 1305 2014 1615 2 0.0013131055555555557 2082 1244 2115 1319 8 0.0012542733333333334 1382 631 1605 930 8 0.0012460133333333334 789 0 1006 235 11 0.0011617666666666668 124 1369 320 1611 1 0.0011088055555555556 171 1473 324 1586 9 0.00108134 0 281 192 599 4 0.0010435333333333335 1871 2046 2061 2131 2 0.0010257733333333334 750 177 1169 730 8 0.0009797666666666665 1250 429 1739 1132 8 0.0009723222222222223 293 568 1014 1611 5 0.0009426555555555557 50 171 735 807 9 0.0009087444444444444 1840 2029 2053 2131 5 0.0008505666666666667 733 183 940 633 4 0.0008150722222222223 1989 387 2115 745 9 0.0008108333333333334 1219 658 1475 872 9 0.0008036277777777778 735 110 1483 670 13 0.00076968 1739 1330 1913 1415 2 0.0007608222222222223 1169 562 1276 720 8 0.0007540388888888889 1016 198 1520 857 2 0.0007389533333333334 169 817 335 982 11 0.0006934277777777778 306 139 797 576 5 0.00069154 644 970 791 1111 9 0.0006724066666666667 874 296 1117 556 9 0.0006692666666666667 987 177 2030 1386 8 0.0006073833333333333 399 835 465 891 7 0.0005972111111111111 337 437 613 708 9 0.0005950944444444445 374 0 991 144 10 0.00057305 52 196 706 768 8 0.0005582166666666667 372 597 461 683
01f8f17dba6c5e67ba5bcf30ce70ea3f,14 0.18888889253139496 0 0 1 1 3 0.11338100582361221 1217 1358 2237 1780 0 0.06694877644379933 1546 727 1807 993 5 0.021828544636567433 722 635 1301 1724 5 0.0045136334374547005 1874 733 2358 1703 8 0.0028203331554929414 838 1366 905 1431 0 0.0022194210905581713 1312 724 1815 1080 11 0.0020345055555555554 1646 384 1863 513 4 0.001910738888888889 888 1166 1201 1397 9 0.0005904277777777778 1327 486 1808 1887
02199417ff2a400cff64249f0399f0d7,3 0.14751124382019043 965 1261 2179 1670 14 0.13333334028720856 0 0 1 1 0 0.127571702003479 1466 573 1770 890 11 0.025492118671536446 1814 288 2178 519 11 0.015905708074569702 632 269 931 456 5 0.011045165359973907 1699 443 2434 1784 11 0.006642654538154602 1678 289 2057 398 5 0.006027644500136375 293 528 1127 1587 3 0.002917822222222222 988 2681 2642 3170 11 0.001553427738447984 773 247 1138 345 3 0.0014470444444444443 2307 1201 2621 1807 9 0.0013877000000000002 2291 2514 2505 2727 3 0.001318188888888889 8 1244 333 1792 4 0.0012698722222222222 2441 288 2606 458 11 0.001156277777777778 2332 1285 2590 1963 11 0.0010401388888888888 2353 1604 2485 1907 9 0.0009731722222222223 2402 2619 2526 2755 2 0.0008078666666666667 1515 597 1783 910 9 0.0007981166666666666 1029 384 1756 2179 9 0.0007938833333333333 614 0 1370 294 11 0.0007315722222222223 2309 1337 2448 1777 4 0.0007260666666666667 2521 2783 2596 2981 9 0.0006781666666666668 5 573 397 1607 0 0.0006442611111111111 1084 548 1816 1220 11 0.0005700833333333334 132 1535 286 1894
022a62478444fedf2dea1ba91aafdc48,14 0.5111111402511597 0 0 1 1 3 0.04569544270634651 1211 1419 2222 1836 0 0.020151777813831966 1640 714 1877 942 13 0.005545599851757288 22 1486 257 1563 4 0.002487183333333333 918 456 1464 1272 11 0.0023430722222222223 1212 327 1431 396 13 0.0017395 1305 366 1413 492 5 0.0011995111111111113 2040 1020 2544 1881 5 0.0009011166666666667 690 996 1257 1812 13 0.0008489 36 1752 255 1842 13 0.0006612166666666667 1281 342 1434 417 11 0.0006468055555555555 1299 360 1398 474
02425334e92510da663eb913ad0632ea,0 0.2875581979751587 1689 676 1979 1031 14 0.05555555555555555 0 0 1 1 3 0.018535872921347618 1308 1509 2271 1852 8 0.014336185529828072 876 1722 980 1815 9 0.013955000787973404 1794 1663 2618 2001 11 0.013324343599379063 1163 351 1454 435 11 0.0027279333333333333 330 2970 756 3072 11 0.0010723555555555556 1074 390 1221 528 11 0.0010537055555555556 2076 357 2244 492 1 0.0007019055555555555 93 2889 339 3057 11 0.0005921277777777779 1803 330 2166 459 8 0.0005590666666666666 1239 525 1404 699
024e693014e70d448f650267bed661ae,14 0.7777777910232544 0 0 1 1 3 0.08566621939341228 983 1523 2051 1930 0 0.0722656100988388 1359 712 1592 953 11 0.01332938919464747 783 231 1090 327 11 0.010799827675024668 2164 1935 2270 2100 10 0.0103285 2163 1934 2266 2094 11 0.006407844523588817 285 1904 370 2033 10 0.005262588888888888 290 1910 369 2029 11 0.00381300567338864 1674 305 1925 413 5 0.003375583328306675 362 601 1105 1941 5 0.0019895777416725955 1719 897 2234 2002 13 0.0009655444444444445 2040 1245 2153 1310 11 0.0009367222222222224 1799 316 1991 497 11 0.0007421722222222222 735 257 949 390
0271d381c3e88527721efcfaf518be71,0 0.10856086015701294 1209 788 1596 1255 3 0.06771101802587509 823 1722 1956 2232 14 0.06666666666666667 0 0 1 1 13 0.04934815689921379 1872 1708 2137 1826 8 0.040663 708 642 858 829 5 0.015730105340480804 1553 811 2192 2413 5 0.013788839181264242 267 645 1020 2218 0 0.011257503181695938 933 803 1617 1594 11 0.008712577633559704 1382 410 1754 502 4 0.006761333333333334 1401 1067 1603 1379 1 0.004486083333333333 0 2818 190 2936 10 0.003953722222222222 224 2191 328 2357 5 0.0029915723328789077 1802 1578 2195 2293 2 0.002700686687603593 1470 1244 1557 1324 11 0.002415972222222222 2146 2311 2236 2457 13 0.0022193055555555555 1998 1766 2123 1832 8 0.002066716666666667 611 605 664 662 12 0.0020294166666666668 241 2173 365 2288 11 0.0017653554677963257 623 415 1056 557 11 0.0016038666666666668 1478 433 1887 568 5 0.001310561111111111 301 1399 740 1892 9 0.0010859166666666667 421 69 856 528 2 0.0009180722222222222 1573 14 1688 146 10 0.0008867055555555557 2137 2299 2229 2443 9 0.0006162833333333333 391 745 816 940 7 0.0005912777777777777 361 748 782 929 2 0.0005772888888888888 444 757 761 914 9 0.0005683888888888889 1004 720 1670 1872
0291515f5d14c34180a15712a55bf7bd,0 0.6128765344619751 1340 754 1674 1118 3 0.5724079608917236 1029 1497 2001 1810 5 0.02031274512410164 523 619 1114 1814 11 0.011351560242474079 1540 411 1795 471 11 0.006944646593183279 848 394 1086 446 5 0.005617095623165369 1621 661 2218 1705 11 0.0035946411080658436 740 399 936 516 11 0.003420906839892268 2239 2144 2380 2374 4 0.0030636277777777777 962 1206 1101 1446 9 0.0018056222222222222 1044 519 1218 963 11 0.0015432555228471756 1649 419 1935 554 4 0.0011232166666666668 20 1086 260 1419 7 0.0010621833333333333 1848 1212 2138 1596 7 0.00090054 392 1569 635 1989 10 0.0008557611111111111 404 1764 531 1995 4 0.0008362666666666666 665 1398 1029 1770 7 0.0006646055555555555 1803 522 2222 1740 9 0.0006548555555555556 526 507 1012 1770 0 0.0005616055555555556 1077 828 1568 1305
